Date;Open;High;Low;Close;Adj Close;Volume
2003-04-17;0,942857;0,9464290000000001;0,9085709999999999;0,9371430000000001;0,817857;154064400
2003-04-21;0,9378569999999999;0,9421430000000001;0,927143;0,9385709999999999;0,8191039999999999;38080000
2003-04-11;1,003571;1,0314290000000002;0,9235709999999999;0,942857;0,822844;348177200
2003-04-16;0,9278569999999999;0,9764290000000001;0,9228569999999999;0,9457139999999999;0,8253370000000001;254044000
2003-04-25;0,9614290000000001;0,97;0,945;0,953571;0,8321940000000001;51329600
2003-04-15;0,970714;0,9714290000000001;0,95;0,9564290000000001;0,8346879999999999;75992000
2003-04-24;0,965714;0,972143;0,9285709999999999;0,96;0,8378049999999999;81277000
2003-04-22;0,9414290000000001;0,972857;0,935;0,965;0,842168;75142200
2003-04-14;0,9792860000000001;0,982143;0,9642860000000001;0,97;0,846532;125739600
2003-04-23;0,9664290000000001;0,973571;0,9542860000000001;0,97;0,846532;52420200
2002-10-09;0,967143;0,9892860000000001;0,957857;0,970714;0,8471549999999999;89171600
2002-10-08;0,992857;0,997143;0,9542860000000001;0,977143;0,852765;113411200
2002-10-07;0,997857;1,015;0,982857;0,9835709999999999;0,858376;61174400
2003-01-24;1,0171430000000001;1,0171430000000001;0,968571;0,985714;0,860246;76367200
2003-04-28;0,962857;0,997143;0,9592860000000001;0,99;0,863986;159199600
2003-01-22;0,9985709999999999;1,010714;0,985714;0,9914290000000001;0,865233;53785200
2002-08-05;1,036429;1,05;0,997857;0,999286;0,8720899999999999;51006200
2000-12-19;1,026786;1,089286;1,0;1,0;0,872713;93501800
2003-01-21;1,015;1,0292860000000001;1,0;1,0014290000000001;0,8739600000000001;63364000
2002-10-04;1,025714;1,028571;0,999286;1,002143;0,874584;47706400
2002-09-03;1,035;1,0392860000000002;1,003571;1,003571;0,8758299999999999;69234200
2003-04-29;0,9985709999999999;1,0114290000000001;0,97;1,004286;0,876453;114559200
2002-12-27;1,022143;1,0271430000000001;1,0007139999999999;1,004286;0,876453;20008800
2000-12-21;1,017857;1,0714290000000002;0,9910709999999999;1,004464;0,876609;91711200
2000-12-15;1,0401790000000002;1,049107;1,0;1,004464;0,876609;128486400
2002-12-30;1,005714;1,010714;0,9885709999999999;1,005;0,877077;38760400
2003-01-17;1,04;1,04;1,005714;1,0071430000000001;0,8789469999999999;66690400
2002-10-17;1,015;1,0271430000000001;0,9985709999999999;1,007857;0,8795700000000001;117324200
2002-10-10;0,973571;1,015714;0,97;1,007857;0,8795700000000001;80393600
2003-01-27;0,977143;1,035714;0,975;1,0092860000000001;0,880817;97851600
2002-12-20;1,020714;1,04;0,9842860000000001;1,01;0,88144;79524200
2002-09-12;1,014286;1,036429;1,0085709999999999;1,01;0,88144;67457600
2003-03-31;1,023571;1,037857;1,0028569999999999;1,01;0,88144;64164800
2003-02-07;1,0392860000000002;1,042857;1,005;1,010714;0,882064;67425400
2003-04-01;1,014286;1,022143;1,005;1,0114290000000001;0,8826870000000001;38585400
2002-09-13;1,0092860000000001;1,024286;1,003571;1,012143;0,88331;70737800
2002-10-02;1,023571;1,045;1,0071430000000001;1,012143;0,88331;57337000
2003-01-23;1,003571;1,025714;0,9964290000000001;1,012143;0,88331;57064000
2002-09-05;1,015714;1,025714;1,003571;1,012857;0,883934;56544600
2003-04-09;1,037143;1,044286;1,01;1,013571;0,8845569999999999;36681400
2002-12-19;1,037857;1,065714;1,0071430000000001;1,014286;0,88518;86879800
2003-03-12;1,012143;1,027857;1,004286;1,015714;0,8864270000000001;55640200
2003-04-30;0,995;1,025;0,9892860000000001;1,015714;0,8864270000000001;114543800
2003-03-11;1,025714;1,035;1,0085709999999999;1,016429;0,887051;40297600
2000-12-18;1,0401790000000002;1,044643;0,9955360000000001;1,017857;0,8882969999999999;81452000
2002-09-11;1,024286;1,042857;1,010714;1,020714;0,890791;50603000
2002-10-03;1,012857;1,042857;1,004286;1,0214290000000001;0,8914139999999999;54474000
2000-12-06;1,044643;1,0714290000000002;1,0;1,0223209999999998;0,892193;343616000
2000-12-07;1,03125;1,0625;1,0;1,0223209999999998;0,892193;102229400
2003-01-30;1,07;1,076429;1,020714;1,022857;0,892661;101764600
2002-12-31;1,0;1,025714;0,9964290000000001;1,023571;0,893284;50181600
2002-09-10;1,0292860000000001;1,035;1,0085709999999999;1,023571;0,893284;62367200
2002-10-18;1,0;1,025;0,995;1,024286;0,893908;72074800
2002-07-26;1,032857;1,037857;0,985714;1,024286;0,893908;51926000
2003-02-10;1,018571;1,040714;1,004286;1,025;0,894531;41972000
2003-02-11;1,035714;1,045;1,014286;1,025;0,894531;41195000
2003-01-31;1,013571;1,0392860000000002;1,003571;1,025714;0,8951540000000001;85306200
2002-07-25;1,066429;1,067857;1,0007139999999999;1,025714;0,8951540000000001;119838600
2002-12-24;1,0314290000000002;1,033571;1,0214290000000001;1,025714;0,8951540000000001;9835000
2003-05-01;1,017857;1,027857;1,0;1,025714;0,8951540000000001;85689800
2003-03-10;1,036429;1,047857;1,0214290000000001;1,026429;0,8957780000000001;33643400
2003-03-24;1,047857;1,057143;1,025;1,026429;0,8957780000000001;40275200
2003-04-10;1,014286;1,027857;1,014286;1,026429;0,8957780000000001;26775000
2002-09-09;1,02;1,037857;1,010714;1,026429;0,8957780000000001;39561200
2000-12-20;0,984375;1,044643;0,9732139999999999;1,026786;0,8960889999999999;141332800
2002-09-06;1,036429;1,046429;1,016429;1,0271430000000001;0,896401;45397800
2003-02-12;1,0192860000000001;1,042857;1,0192860000000001;1,027857;0,8970239999999999;57171800
2002-12-26;1,03;1,057857;1,02;1,028571;0,897648;21355600
2003-04-04;1,037143;1,047857;1,027857;1,0292860000000001;0,8982709999999999;36505000
2003-03-26;1,0392860000000002;1,04;1,0214290000000001;1,0292860000000001;0,8982709999999999;44585800
2003-01-15;1,042143;1,05;1,018571;1,030714;0,899518;92782200
2003-02-06;1,025714;1,042143;1,015714;1,030714;0,899518;44787400
2000-12-14;1,073661;1,089286;1,03125;1,03125;0,8999860000000001;65829400
2002-08-02;1,052857;1,0714290000000002;1,017857;1,032143;0,9007649999999999;44765000
2003-02-05;1,050714;1,066429;1,0314290000000002;1,032143;0,9007649999999999;55403600
2003-05-02;1,032857;1,042143;1,024286;1,032143;0,9007649999999999;80295600
2003-04-08;1,036429;1,046429;1,025714;1,032143;0,9007649999999999;32233600
2003-04-03;1,04;1,05;1,025;1,032857;0,901388;36428000
2002-07-23;1,064286;1,080714;1,0314290000000002;1,033571;0,902012;99972600
2002-09-04;1,014286;1,055714;1,012143;1,034286;0,9026350000000001;105165200
2003-04-07;1,060714;1,067857;1,0292860000000001;1,035;0,903258;49215600
2003-03-27;1,022857;1,05;1,022857;1,035;0,903258;30598400
2002-12-23;1,0114290000000001;1,0392860000000002;1,0085709999999999;1,035;0,903258;31456600
2003-02-26;1,070714;1,072857;1,034286;1,035714;0,903882;54273800
2002-09-30;1,028571;1,040714;1,01;1,035714;0,903882;59424400
2002-09-16;1,01;1,0435709999999998;1,0085709999999999;1,035714;0,903882;71660400
2002-10-01;1,042143;1,042857;1,0;1,036429;0,9045049999999999;85605800
2002-10-11;1,017857;1,055714;1,0071430000000001;1,036429;0,9045049999999999;73669400
2003-03-07;1,033571;1,050714;1,022143;1,037857;0,905752;50246000
2003-02-13;1,0292860000000001;1,045714;1,0171430000000001;1,038571;0,906375;52123400
